TIME;ACC[ROLL];GYRO[ROLL];ANGLE[ROLL];TARGET_ANGLE[ROLL];FRAME_ANGLE[ROLL];POWER[ROLL];ACC[PITCH];GYRO[PITCH];ANGLE[PITCH];TARGET_ANGLE[PITCH];FRAME_ANGLE[PITCH];POWER[PITCH];ACC[YAW];GYRO[YAW];ANGLE[YAW];TARGET_ANGLE[YAW];FRAME_ANGLE[YAW];POWER[YAW];RC_ROLL;RC_PITCH;RC_YAW;RC_CMD;EXT_FC_ROLL;EXT_FC_PITCH;BAT_VOLTAGE;RMS_ERR[ROLL];FREQ[ROLL];RMS_ERR[PITCH];FREQ[PITCH];RMS_ERR[YAW];FREQ[YAW]
02:07:08.297;-18;-13;58.117676;0.0;119.333496;0;-161;-52;-20.43457;0.0;182.10938;0;509;19;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.350;-18;-12;58.117676;0.0;119.333496;0;-161;-39;-20.43457;0.0;182.10938;0;509;17;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.398;-18;-16;58.117676;0.0;119.333496;0;-161;-35;-20.43457;0.0;182.10938;0;509;40;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.454;-18;-17;58.117676;0.0;119.333496;0;-161;-39;-20.43457;0.0;182.10938;0;509;31;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.501;-18;-15;58.117676;0.0;119.333496;0;-161;-31;-20.43457;0.0;182.10938;0;509;13;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.549;-18;-15;58.117676;0.0;119.333496;0;-161;-45;-20.43457;0.0;182.10938;0;509;12;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.759;-4;1;-0.21972656;0.0;180.21973;0;6;-8;0.21972656;0.0;-179.47266;0;511;5;164.64111;164.64111;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:08.807;-2;-3;-0.21972656;0.0;180.21973;0;2;-5;0.21972656;0.0;-179.45068;0;511;0;164.66309;164.64111;0.0;0;;;;;;;0;38;129;33;46;11;143
02:07:08.856;-1;3;-0.24169922;0.0;180.21973;0;2;-10;0.21972656;0.0;-179.42871;0;514;0;164.66309;164.64111;0.0;0;;;;;;;0;8;125;6;46;3;143
02:07:08.912;-2;-1;-0.24169922;0.0;180.21973;0;4;6;0.21972656;0.0;-179.42871;0;517;-4;164.66309;164.64111;0.0;0;;;;;;;0;3;122;1;47;1;145
02:07:08.959;-1;-3;-0.24169922;0.0;180.19775;0;2;20;0.21972656;0.0;-179.40674;0;510;-2;164.66309;164.64111;0.0;0;;;;;;;0;4;122;1;59;1;142
02:07:09.20;-3;0;-0.1977539;0.0;180.15381;0;0;0;0.21972656;0.0;-179.40674;0;512;-7;164.64111;164.64111;0.0;0;;;;;;;0;3;116;1;66;1;138
02:07:09.67;-1;0;-0.1977539;0.0;180.15381;0;2;4;0.1977539;0.0;-179.38477;0;514;-4;164.61914;164.64111;0.0;0;;;;;;;0;2;113;0;95;1;133
02:07:09.114;-1;1;-0.1977539;0.0;180.15381;0;1;-9;0.1977539;0.0;-179.38477;0;509;-5;164.61914;164.64111;0.0;0;;;;;;;0;3;115;0;124;0;165
02:07:09.173;-5;-3;-0.21972656;0.0;180.17578;0;1;12;0.1977539;0.0;-179.3628;0;514;-4;164.59717;164.64111;0.0;0;;;;;;;0;2;116;1;131;0;179
02:07:09.219;-4;0;-0.1977539;0.0;180.15381;0;3;8;0.1977539;0.0;-179.3628;0;510;-1;164.59717;164.64111;0.0;0;;;;;;;0;5;116;1;155;0;190
02:07:09.275;-2;1;-0.1977539;0.0;180.13184;0;1;12;0.1977539;0.0;-179.34082;0;511;-3;164.5752;164.64111;0.0;0;;;;;;;0;2;111;1;161;1;188
02:07:09.322;-3;-3;-0.17578125;0.0;180.10986;0;3;0;0.1977539;0.0;-179.31885;0;512;-8;164.55322;164.64111;0.0;0;;;;;;;0;2;109;1;154;1;188
02:07:09.374;0;0;-0.17578125;0.0;180.10986;0;2;-5;0.1977539;0.0;-179.29688;0;515;-6;164.53125;164.64111;0.0;0;;;;;;;0;3;106;1;164;0;200
02:07:09.428;-1;-3;-0.1977539;0.0;180.13184;0;2;3;0.1977539;0.0;-179.29688;0;510;-9;164.50928;164.64111;0.0;0;;;;;;;0;3;103;1;160;1;194
02:07:09.476;-2;0;-0.1977539;0.0;180.13184;0;2;-2;0.1977539;0.0;-179.29688;0;511;-9;164.4873;164.64111;0.0;0;;;;;;;0;2;101;1;170;1;193
02:07:09.532;0;2;-0.17578125;0.0;180.08789;0;1;-7;0.21972656;0.0;-179.2749;0;512;-7;164.44336;164.64111;0.0;0;;;;;;;0;3;98;1;159;1;207
02:07:09.580;-2;-3;-0.17578125;0.0;180.10986;0;3;10;0.21972656;0.0;-179.2749;0;513;-7;164.42139;164.64111;0.0;0;;;;;;;0;6;96;1;155;1;212
02:07:09.636;-2;-2;-0.17578125;0.0;180.08789;0;1;0;0.21972656;0.0;-179.2749;0;511;-7;164.39941;164.64111;0.0;0;;;;;;;0;7;96;1;152;1;201
02:07:09.685;-2;-2;-0.17578125;0.0;180.08789;0;3;-2;0.21972656;0.0;-179.25293;0;511;-7;164.37744;164.64111;0.0;0;;;;;;;0;4;93;1;148;0;196
02:07:09.735;-3;-3;-0.17578125;0.0;180.08789;0;4;10;0.21972656;0.0;-179.25293;0;512;-8;164.35547;164.64111;0.0;0;;;;;;;0;2;90;1;147;1;206
02:07:09.789;-1;-1;-0.13183594;0.0;180.06592;0;-1;10;0.21972656;0.0;-179.23096;0;510;-7;164.3335;164.64111;0.0;0;;;;;;;0;4;87;1;148;1;195
02:07:09.837;-1;-3;-0.10986328;0.0;180.02197;0;3;7;0.21972656;0.0;-179.23096;0;511;-6;164.31152;164.64111;0.0;0;;;;;;;0;2;87;1;149;0;223
02:07:09.895;-2;-3;-0.10986328;0.0;180.04395;0;1;-8;0.21972656;0.0;-179.20898;0;513;-8;164.28955;164.64111;0.0;0;;;;;;;0;3;90;0;170;1;218
02:07:09.942;-2;-6;-0.1538086;0.0;180.06592;0;1;21;0.24169922;0.0;-179.20898;0;508;-9;164.26758;164.64111;0.0;0;;;;;;;0;2;86;1;182;0;214
02:07:09.997;-2;-4;-0.043945312;0.0;179.93408;0;2;32;0.26367188;0.0;-179.18701;0;511;-5;164.22363;164.64111;0.0;0;;;;;;;0;7;85;1;176;1;205
02:07:10.48;2;-1;0.021972656;0.0;179.84619;0;1;-95;0.26367188;0.0;-179.16504;0;510;-4;164.20166;164.64111;0.0;0;;;;;;;0;10;83;1;173;1;193
02:07:10.96;-2;0;-0.1538086;0.0;180.08789;0;1;-42;0.26367188;0.0;-179.18701;0;514;-74;164.17969;164.64111;0.0;0;;;;;;;0;39;81;1;169;1;187
02:07:10.151;-13;38;0.13183594;0.0;179.7583;0;-14;488;0.26367188;0.0;-179.14307;0;517;-394;163.21289;164.64111;0.0;0;;;;;;;0;18;81;2;164;53;182
02:07:10.199;55;2090;-0.5493164;0.0;180.4834;0;-67;-1138;0.06591797;0.0;-179.38477;0;478;-22;164.66309;164.64111;0.0;0;;;;;;;0;305;79;51;158;291;177
02:07:10.257;33;946;-4.790039;0.0;184.7461;0;-144;541;-6.9433594;0.0;-186.52588;0;565;70;165.65186;164.64111;0.0;0;;;;;;;0;566;85;505;161;284;168
02:07:10.302;-89;798;-0.57128906;0.0;180.50537;0;-7;2274;-8.591309;0.0;-188.08594;0;395;-859;163.6084;164.64111;0.0;0;;;;;;;0;665;83;537;154;355;160
02:07:10.352;72;595;4.8120117;0.0;175.14404;0;-68;-2152;-9.448242;0.0;-189.1626;0;440;6750;170.00244;164.64111;0.0;0;;;;;;;0;1221;81;408;151;1081;160
02:07:10.408;22;2057;7.3828125;0.0;172.5293;0;56;-7018;-7.1411133;0.0;-186.3501;0;234;-179;165.19043;164.64111;0.0;0;;;;;;;0;5687;79;3925;145;3658;156
02:07:10.457;99;-309;5.998535;0.0;173.91357;0;-176;2379;-5.888672;0.0;-185.16357;0;385;5509;165.25635;164.64111;0.0;0;;;;;;;0;5295;78;2256;148;2745;156
02:07:10.512;44;2356;6.4379883;0.0;173.51807;0;-16;-1110;-6.569824;0.0;-186.63574;0;308;-930;172.57324;164.64111;0.0;0;;;;;;;0;2891;78;831;144;1854;151
02:07:10.561;57;-989;4.1748047;0.0;175.78125;0;-120;1747;-9.821777;0.0;-189.66797;0;403;1921;172.46338;164.64111;0.0;0;;;;;;;0;1639;74;613;140;1830;151
02:07:10.608;61;-1349;6.9873047;0.0;172.94678;0;-37;1082;-5.998535;0.0;-186.61377;0;428;1773;176.81396;164.64111;0.0;0;;;;;;;0;1003;72;460;136;659;147
02:07:10.665;36;1808;10.349121;0.0;169.29932;0;-35;578;-1.0546875;0.0;-183.60352;0;444;3120;184.59229;164.64111;0.0;0;;;;;;;0;715;72;760;133;670;143
02:07:10.713;100;232;10.524902;0.0;168.9917;0;19;-1080;-1.2084961;0.0;-184.28467;0;547;-1619;187.5586;164.64111;0.0;0;;;;;;;0;649;71;968;129;690;139
02:07:10.770;66;254;10.437012;0.0;169.16748;0;-37;-190;-1.2084961;0.0;-183.95508;0;498;783;186.37207;164.64111;0.0;0;;;;;;;0;540;69;543;123;933;139
02:07:10.818;94;-37;10.371094;0.0;169.21143;0;-14;0;-1.1865234;0.0;-183.99902;0;514;-198;187.14111;164.64111;0.0;0;;;;;;;0;159;67;193;123;818;135
02:07:10.865;87;-5;10.349121;0.0;169.25537;0;-2;1;-1.1645508;0.0;-183.86719;0;523;4;186.9873;164.64111;0.0;0;;;;;;;0;46;67;58;119;356;135
02:07:10.922;86;-2;10.349121;0.0;169.29932;0;-8;0;-1.1645508;0.0;-183.80127;0;506;-13;187.00928;164.64111;0.0;0;;;;;;;0;9;66;19;117;62;135
02:07:10.970;87;62;10.327148;0.0;169.32129;0;-8;-11;-1.2084961;0.0;-183.7793;0;506;-24;186.96533;164.64111;0.0;0;;;;;;;0;2;64;6;117;19;131
02:07:11.27;85;1;10.327148;0.0;169.34326;0;-13;0;-1.1645508;0.0;-183.66943;0;507;11;186.92139;164.64111;0.0;0;;;;;;;0;7;64;36;113;11;131
02:07:11.75;87;-3;10.305176;0.0;169.36523;0;-11;0;-1.1645508;0.0;-183.62549;0;505;-11;186.92139;164.64111;0.0;0;;;;;;;0;3;63;17;110;8;125
02:07:11.122;87;-2;10.305176;0.0;169.3872;0;-12;1;-1.1645508;0.0;-183.58154;0;508;-12;186.87744;164.64111;0.0;0;;;;;;;0;1;62;5;110;3;122
02:07:11.179;86;0;10.305176;0.0;169.3872;0;-11;-1;-1.1645508;0.0;-183.5376;0;505;-10;186.8335;164.64111;0.0;0;;;;;;;0;1;73;1;114;1;132
02:07:11.228;88;0;10.305176;0.0;169.40918;0;-10;4;-1.1865234;0.0;-183.49365;0;509;-11;186.78955;164.64111;0.0;0;;;;;;;0;1;87;0;128;1;128
02:07:11.283;87;38;10.283203;0.0;169.43115;0;-10;-5;-1.1865234;0.0;-183.47168;0;507;-20;186.7456;164.64111;0.0;0;;;;;;;0;1;104;1;142;1;133
02:07:11.334;82;-13;10.26123;0.0;169.45312;0;-12;1;-1.2963867;0.0;-183.49365;0;510;-10;186.5918;164.64111;0.0;0;;;;;;;0;5;111;27;150;9;138
02:07:11.389;87;-7;10.26123;0.0;169.4751;0;-11;2;-1.2744141;0.0;-183.4497;0;508;-12;186.54785;164.64111;0.0;0;;;;;;;0;3;107;12;146;15;138
02:07:11.433;89;0;10.26123;0.0;169.4751;0;-11;1;-1.2744141;0.0;-183.42773;0;507;-13;186.52588;164.64111;0.0;0;;;;;;;0;1;104;4;146;5;134
02:07:11.481;86;-5;10.26123;0.0;169.49707;0;-13;0;-1.2963867;0.0;-183.40576;0;505;-14;186.48193;164.64111;0.0;0;;;;;;;0;2;109;7;139;3;129
02:07:11.539;88;-9;10.26123;0.0;169.49707;0;-11;5;-1.2963867;0.0;-183.38379;0;509;-10;186.43799;164.64111;0.0;0;;;;;;;0;2;105;7;136;2;122
02:07:11.587;85;0;10.26123;0.0;169.49707;0;-11;0;-1.2963867;0.0;-183.36182;0;508;-12;186.39404;164.64111;0.0;0;;;;;;;0;2;102;4;129;1;119
02:07:11.643;87;3;10.26123;0.0;169.49707;0;-11;-2;-1.2963867;0.0;-183.36182;0;505;-14;186.3501;164.64111;0.0;0;;;;;;;0;1;103;2;123;1;117
02:07:11.691;86;-9;10.26123;0.0;169.51904;0;-11;4;-1.2963867;0.0;-183.33984;0;509;-12;186.30615;164.64111;0.0;0;;;;;;;0;1;108;2;121;1;118
02:07:11.737;86;2;10.26123;0.0;169.51904;0;-11;1;-1.2963867;0.0;-183.33984;0;510;-14;186.2622;164.64111;0.0;0;;;;;;;0;1;109;5;118;1;115
02:07:11.794;87;0;10.26123;0.0;169.51904;0;-11;0;-1.2963867;0.0;-183.31787;0;506;-11;186.21826;164.64111;0.0;0;;;;;;;0;1;110;3;112;1;115
02:07:11.842;85;4;10.26123;0.0;169.51904;0;-12;0;-1.3183594;0.0;-183.2959;0;510;-15;186.17432;164.64111;0.0;0;;;;;;;0;0;130;2;107;0;111
02:07:11.890;85;-6;10.26123;0.0;169.51904;0;-11;0;-1.3183594;0.0;-183.27393;0;510;-35;186.04248;164.64111;0.0;0;;;;;;;0;2;151;6;107;6;118
02:07:11.946;85;1;10.26123;0.0;169.54102;0;-12;0;-1.3183594;0.0;-183.25195;0;512;-15;185.95459;164.64111;0.0;0;;;;;;;0;2;142;7;106;15;118
02:07:11.995;87;-1;10.26123;0.0;169.54102;0;-11;1;-1.3183594;0.0;-183.22998;0;508;-14;185.91064;164.64111;0.0;0;;;;;;;0;1;138;3;102;5;115
02:07:12.43;88;3;10.26123;0.0;169.54102;0;-12;0;-1.340332;0.0;-183.20801;0;506;-14;185.88867;164.64111;0.0;0;;;;;;;0;1;141;1;99;1;111
02:07:12.92;93;177;10.239258;0.0;169.56299;0;-10;-92;-1.3842773;0.0;-183.20801;0;507;-68;185.77881;164.64111;0.0;0;;;;;;;0;2;140;5;97;3;110
02:07:12.148;83;-68;10.1953125;0.0;169.60693;0;-15;34;-1.4501953;0.0;-183.25195;0;506;-8;185.66895;164.64111;0.0;0;;;;;;;0;44;134;69;94;34;107
02:07:12.196;86;-7;10.239258;0.0;169.56299;0;-11;7;-1.340332;0.0;-183.14209;0;509;46;185.64697;164.64111;0.0;0;;;;;;;0;26;128;48;90;13;105
02:07:12.244;89;14;10.26123;0.0;169.54102;0;-8;0;-1.340332;0.0;-183.12012;0;511;-13;185.73486;164.64111;0.0;0;;;;;;;0;8;128;27;90;32;102
02:07:12.300;85;-22;10.26123;0.0;169.56299;0;-11;2;-1.340332;0.0;-183.12012;0;506;-2;185.69092;164.64111;0.0;0;;;;;;;0;7;123;30;86;20;102
02:07:12.349;86;4;10.26123;0.0;169.56299;0;-11;-1;-1.340332;0.0;-183.09814;0;507;-12;185.66895;164.64111;0.0;0;;;;;;;0;3;120;18;84;5;99
02:07:12.396;0;-1;10.26123;0.0;169.56299;0;5;0;-1.340332;0.0;-183.07617;0;510;18;185.625;164.64111;0.0;0;;;;;;;0;1;113;5;81;1;96
02:07:12.452;2;0;10.26123;0.0;169.54102;0;5;-2;-1.2744141;0.0;-182.98828;0;513;18;185.60303;164.64111;0.0;0;;;;;;;0;2;115;15;80;3;94
02:07:12.500;2;0;10.26123;0.0;169.56299;0;6;-1;-1.2963867;0.0;-182.98828;0;513;19;185.55908;164.64111;0.0;0;;;;;;;0;5;109;26;78;5;91
02:07:12.551;0;-2;10.26123;0.0;169.56299;0;5;0;-1.3183594;0.0;-183.01025;0;514;19;185.51514;164.64111;0.0;0;;;;;;;0;3;109;19;76;3;89
02:07:12.599;2;0;10.26123;0.0;169.56299;0;4;0;-1.340332;0.0;-182.98828;0;514;19;185.47119;164.64111;0.0;0;;;;;;;0;3;106;13;74;2;87
02:07:12.657;1;0;10.26123;0.0;169.56299;0;5;-1;-1.3623047;0.0;-183.01025;0;512;17;185.42725;164.64111;0.0;0;;;;;;;0;3;104;12;72;2;86
02:07:12.703;1;1;10.26123;0.0;169.58496;0;4;0;-1.3623047;0.0;-182.98828;0;513;18;185.3833;164.64111;0.0;0;;;;;;;0;1;109;4;71;1;86
02:07:12.761;3;0;10.26123;0.0;169.58496;0;7;1;-1.3842773;0.0;-182.96631;0;514;17;185.33936;164.64111;0.0;0;;;;;;;0;1;111;2;69;1;102
02:07:12.808;-1;0;10.26123;0.0;169.58496;0;5;1;-1.3842773;0.0;-182.94434;0;513;17;185.29541;164.64111;0.0;0;;;;;;;0;1;109;2;77;1;110
02:07:12.864;1;0;10.26123;0.0;169.58496;0;4;0;-1.3842773;0.0;-182.94434;0;514;17;185.25146;164.64111;0.0;0;;;;;;;0;0;110;1;85;0;117
02:07:12.912;0;1;10.26123;0.0;169.58496;0;5;0;-1.3842773;0.0;-182.92236;0;512;17;185.20752;164.64111;0.0;0;;;;;;;0;1;119;2;95;1;137
02:07:12.961;2;0;10.26123;0.0;169.58496;0;7;1;-1.3842773;0.0;-182.90039;0;513;17;185.16357;164.64111;0.0;0;;;;;;;0;1;122;2;99;1;151
02:07:13.16;0;0;10.26123;0.0;169.58496;0;5;0;-1.3842773;0.0;-182.87842;0;515;18;185.11963;164.64111;0.0;0;;;;;;;0;2;136;6;103;2;149
02:07:13.64;1;1;10.26123;0.0;169.58496;0;8;-1;-1.3842773;0.0;-182.85645;0;510;17;185.07568;164.64111;0.0;0;;;;;;;0;1;149;2;101;1;145
02:07:13.112;2;0;10.239258;0.0;169.58496;0;3;0;-1.3842773;0.0;-182.85645;0;514;18;185.05371;164.64111;0.0;0;;;;;;;0;2;148;10;96;4;136
02:07:13.167;0;0;10.239258;0.0;169.60693;0;4;0;-1.3842773;0.0;-182.83447;0;513;18;185.00977;164.64111;0.0;0;;;;;;;0;1;153;6;94;2;136
02:07:13.216;0;2;10.239258;0.0;169.60693;0;5;1;-1.40625;0.0;-182.8125;0;506;18;184.96582;164.64111;0.0;0;;;;;;;0;1;152;3;94;1;134
02:07:13.264;1;0;10.239258;0.0;169.60693;0;6;0;-1.40625;0.0;-182.79053;0;510;15;184.92188;164.64111;0.0;0;;;;;;;0;1;151;2;94;1;130
02:07:13.312;1;0;10.239258;0.0;169.60693;0;4;0;-1.40625;0.0;-182.76855;0;514;16;184.87793;164.64111;0.0;0;;;;;;;0;1;151;2;93;1;142
02:07:13.367;1;0;10.239258;0.0;169.60693;0;6;-2;-1.40625;0.0;-182.76855;0;512;17;184.83398;164.64111;0.0;0;;;;;;;0;1;146;2;91;1;155
02:07:13.416;1;0;10.239258;0.0;169.6289;0;5;0;-1.40625;0.0;-182.74658;0;513;17;184.79004;164.64111;0.0;0;;;;;;;0;1;144;1;89;1;165
02:07:13.466;0;0;10.239258;0.0;169.6289;0;5;0;-1.40625;0.0;-182.72461;0;512;17;184.76807;164.64111;0.0;0;;;;;;;0;1;142;1;92;1;166
02:07:13.522;0;0;10.217285;0.0;169.65088;0;6;-1;-1.4501953;0.0;-182.74658;0;513;18;184.70215;164.64111;0.0;0;;;;;;;0;1;139;1;97;0;187
02:07:13.570;1;1;10.239258;0.0;169.6289;0;6;0;-1.40625;0.0;-182.68066;0;511;17;184.68018;164.64111;0.0;0;;;;;;;0;17;134;34;95;9;181
02:07:13.628;-1;0;10.239258;0.0;169.65088;0;5;-1;-1.4282227;0.0;-182.65869;0;513;16;184.61426;164.64111;0.0;0;;;;;;;0;6;131;13;95;4;178
02:07:13.675;-1;0;10.239258;0.0;169.65088;0;6;0;-1.4282227;0.0;-182.65869;0;511;17;184.59229;164.64111;0.0;0;;;;;;;0;2;127;3;91;1;169
02:07:13.733;0;-1;10.239258;0.0;169.65088;0;4;0;-1.4282227;0.0;-182.63672;0;513;16;184.54834;164.64111;0.0;0;;;;;;;0;3;122;7;89;2;161
02:07:13.779;1;0;10.217285;0.0;169.65088;0;4;0;-1.4282227;0.0;-182.61475;0;514;18;184.5044;164.64111;0.0;0;;;;;;;0;2;118;3;85;1;157
02:07:13.829;1;1;10.217285;0.0;169.65088;0;3;0;-1.4282227;0.0;-182.59277;0;509;15;184.46045;164.64111;0.0;0;;;;;;;0;1;130;2;93;1;162
02:07:13.884;0;-1;10.217285;0.0;169.65088;0;6;0;-1.4282227;0.0;-182.5708;0;511;15;184.4165;164.64111;0.0;0;;;;;;;0;1;140;2;105;1;172
02:07:13.933;1;-2;10.217285;0.0;169.65088;0;5;0;-1.4282227;0.0;-182.54883;0;512;16;184.37256;164.64111;0.0;0;;;;;;;0;1;140;2;103;1;165
02:07:13.981;2;0;10.217285;0.0;169.65088;0;6;0;-1.4282227;0.0;-182.54883;0;512;15;184.32861;164.64111;0.0;0;;;;;;;0;1;141;1;100;0;168
02:07:14.37;1;0;10.217285;0.0;169.67285;0;5;0;-1.4282227;0.0;-182.52686;0;513;14;184.28467;164.64111;0.0;0;;;;;;;0;1;149;2;96;1;164
02:07:14.85;1;0;10.217285;0.0;169.67285;0;4;-1;-1.4282227;0.0;-182.50488;0;512;16;184.2627;164.64111;0.0;0;;;;;;;0;1;160;1;99;1;155
02:07:14.141;0;0;10.217285;0.0;169.67285;0;5;1;-1.4282227;0.0;-182.48291;0;512;16;184.21875;164.64111;0.0;0;;;;;;;0;1;162;0;114;0;156
02:07:14.189;0;0;10.217285;0.0;169.67285;0;6;2;-1.4282227;0.0;-182.46094;0;512;16;184.1748;164.64111;0.0;0;;;;;;;0;1;154;1;133;0;187
02:07:14.238;0;0;10.217285;0.0;169.67285;0;6;-1;-1.4282227;0.0;-182.46094;0;512;14;184.13086;164.64111;0.0;0;;;;;;;0;1;166;1;142;0;194
02:07:14.295;-1;0;10.217285;0.0;169.67285;0;4;0;-1.4282227;0.0;-182.43896;0;511;14;184.08691;164.64111;0.0;0;;;;;;;0;1;170;1;135;0;196
02:07:14.342;0;0;10.1953125;0.0;169.67285;0;5;0;-1.4282227;0.0;-182.41699;0;513;16;184.04297;164.64111;0.0;0;;;;;;;0;1;172;1;142;1;199
02:07:14.398;0;-1;10.217285;0.0;169.69482;0;6;-2;-1.4282227;0.0;-182.39502;0;512;15;183.99902;164.64111;0.0;0;;;;;;;0;1;162;1;148;1;202
02:07:14.446;2;0;10.1953125;0.0;169.69482;0;7;1;-1.4282227;0.0;-182.37305;0;511;16;183.97705;164.64111;0.0;0;;;;;;;0;1;202;1;144;0;208
02:07:14.495;0;0;10.1953125;0.0;169.69482;0;6;0;-1.4282227;0.0;-182.35107;0;512;17;183.9331;164.64111;0.0;0;;;;;;;0;1;187;2;136;0;206
02:07:14.550;1;0;10.1953125;0.0;169.69482;0;5;0;-1.4282227;0.0;-182.3291;0;513;15;183.88916;164.64111;0.0;0;;;;;;;0;1;188;2;131;0;200
02:07:14.598;-2;0;10.217285;0.0;169.69482;0;5;0;-1.3842773;0.0;-182.26318;0;511;16;183.86719;164.64111;0.0;0;;;;;;;0;3;179;15;124;3;192
02:07:14.659;0;0;10.1953125;0.0;169.69482;0;6;0;-1.4282227;0.0;-182.28516;0;515;15;183.82324;164.64111;0.0;0;;;;;;;0;8;174;42;124;8;192
02:07:14.705;1;0;10.217285;0.0;169.69482;0;7;0;-1.2963867;0.0;-182.15332;0;513;15;183.80127;164.64111;0.0;0;;;;;;;0;5;169;25;120;5;183
02:07:14.753;0;0;10.217285;0.0;169.69482;0;5;0;-1.3623047;0.0;-182.21924;0;512;14;183.86719;164.64111;0.0;0;;;;;;;0;8;169;44;117;35;178
02:07:14.811;-1;0;10.217285;0.0;169.69482;0;6;0;-1.3183594;0.0;-182.15332;0;513;15;183.82324;164.64111;0.0;0;;;;;;;0;5;164;36;113;10;178
02:07:14.859;1;0;0.9667969;0.0;179.01123;0;6;2;0.1538086;0.0;-179.47266;0;516;16;184.70215;164.64111;0.0;0;;;;;;;0;3889;160;804;111;605;173
02:07:14.914;-1;1;1.8457031;0.0;178.13232;0;7;-1;0.1538086;0.0;-179.60449;0;512;15;185.33936;164.64111;0.0;0;;;;;;;0;2338;156;337;108;524;164
02:07:14.962;-1;-1;1.9995117;0.0;177.97852;0;4;0;0.13183594;0.0;-179.69238;0;514;16;186.37207;164.64111;0.0;0;;;;;;;0;571;156;68;108;167;159
02:07:15.20;1;1;1.4282227;0.0;178.5498;0;6;1;0.1977539;0.0;-179.53857;0;515;16;185.84473;164.64111;0.0;0;;;;;;;0;274;149;41;105;136;159
02:07:15.66;2;-1;1.2963867;0.0;178.70361;0;4;0;0.1977539;0.0;-179.49463;0;512;15;185.80078;164.64111;0.0;0;;;;;;;0;97;146;12;105;80;159
02:07:15.116;0;1;1.2963867;0.0;178.68164;0;4;0;0.1977539;0.0;-179.47266;0;515;15;185.42725;164.64111;0.0;0;;;;;;;0;23;146;3;105;52;154
02:07:15.171;-1;0;1.7138672;0.0;178.26416;0;4;0;0.10986328;0.0;-179.60449;0;513;13;184.08691;164.64111;0.0;0;;;;;;;0;62;141;19;99;180;150
02:07:15.220;0;0;1.8237305;0.0;178.1543;0;6;-1;0.043945312;0.0;-179.62646;0;511;13;183.0542;164.64111;0.0;0;;;;;;;0;654;146;108;100;501;141
02:07:15.269;1;0;1.6699219;0.0;178.28613;0;6;0;0.0;0.0;-179.62646;0;510;13;181.4502;164.64111;0.0;0;;;;;;;0;1097;140;203;100;711;135
02:07:15.324;1;0;1.6699219;0.0;178.26416;0;5;-3;0.043945312;0.0;-179.53857;0;512;11;180.08789;164.64111;0.0;0;;;;;;;0;1024;136;163;110;670;137
02:07:15.372;-1;0;1.472168;0.0;178.43994;0;5;0;0.021972656;0.0;-179.49463;0;513;10;177.73682;164.64111;0.0;0;;;;;;;0;1515;133;220;111;798;140
02:07:15.428;2;1;1.40625;0.0;178.50586;0;6;-1;0.10986328;0.0;-179.34082;0;513;6;175.69336;164.64111;0.0;0;;;;;;;0;1279;130;167;116;930;134
02:07:15.476;-1;0;1.5161133;0.0;178.396;0;6;1;0.087890625;0.0;-179.38477;0;512;6;175.67139;164.64111;0.0;0;;;;;;;0;1297;134;230;111;1214;133
02:07:15.523;1;0;1.8457031;0.0;178.08838;0;7;0;0.0;0.0;-179.47266;0;512;4;176.2207;164.64111;0.0;0;;;;;;;0;1220;137;194;114;942;132
02:07:15.578;1;0;1.6479492;0.0;178.26416;0;5;0;0.021972656;0.0;-179.47266;0;512;7;176.66016;164.64111;0.0;0;;;;;;;0;802;132;176;108;817;123
02:07:15.627;-1;0;1.5380859;0.0;178.396;0;5;-1;0.043945312;0.0;-179.45068;0;513;7;177.01172;164.64111;0.0;0;;;;;;;0;637;126;119;105;618;119
02:07:15.683;-2;0;1.9335938;0.0;178.00049;0;7;-1;0.0;0.0;-179.47266;0;511;7;176.77002;164.64111;0.0;0;;;;;;;0;295;125;44;105;218;116
02:07:15.733;1;-1;1.8676758;0.0;178.04443;0;7;0;0.0;0.0;-179.49463;0;511;6;176.66016;164.64111;0.0;0;;;;;;;0;49;125;7;105;27;116
02:07:15.780;1;0;1.7578125;0.0;178.17627;0;5;0;0.0;0.0;-179.49463;0;510;7;176.57227;164.64111;0.0;0;;;;;;;0;15;121;2;101;11;113
02:07:15.836;2;0;1.7578125;0.0;178.1543;0;3;1;0.0;0.0;-179.49463;0;511;8;176.50635;164.64111;0.0;0;;;;;;;0;18;118;1;101;6;110
02:07:15.884;2;0;1.6699219;0.0;178.24219;0;5;0;-0.021972656;0.0;-179.49463;0;511;6;176.48438;164.64111;0.0;0;;;;;;;0;18;115;1;103;2;110
